        #Time(ps)        Na-x            Na-y            Na-z            P -x            P -y            P -z            S -x            S -y            S -z
    0.50690E+02        0.78290888E-04      0.53088584E-04      0.69848444E-02        0.71162238E-02
    0.50892E+02        0.75553514E-04      0.53492572E-04      0.56685017E-02        0.57975478E-02
    0.51094E+02        0.72353997E-04      0.53418068E-04      0.42795529E-02        0.44053249E-02
    0.51296E+02        0.69065374E-04      0.53138273E-04      0.30687380E-02        0.31909416E-02
    0.51498E+02        0.66013423E-04      0.53019069E-04      0.21577747E-02        0.22768072E-02
    0.51700E+02        0.63362360E-04      0.53215364E-04      0.15412773E-02        0.16578550E-02
    0.51902E+02        0.61174631E-04      0.53635547E-04      0.11458819E-02        0.12606921E-02
    0.52104E+02        0.59491496E-04      0.54165506E-04      0.89097968E-03        0.10046367E-02
    0.52306E+02        0.58279088E-04      0.54840628E-04      0.71809903E-03        0.83121875E-03
    0.52508E+02        0.57342563E-04      0.55746392E-04      0.59337883E-03        0.70646779E-03
    0.52710E+02        0.56405499E-04      0.56793769E-04      0.49991141E-03        0.61311068E-03
    0.52912E+02        0.55315999E-04      0.57702499E-04      0.42933212E-03        0.54235062E-03
    0.53114E+02        0.54113310E-04      0.58272171E-04      0.37595733E-03        0.48834281E-03
    0.53316E+02        0.52852003E-04      0.58609054E-04      0.33464251E-03        0.44610357E-03
    0.53518E+02        0.51454172E-04      0.58995967E-04      0.30113697E-03        0.41158711E-03
    0.53720E+02        0.49835464E-04      0.59581023E-04      0.27265579E-03        0.38207227E-03
    0.53921E+02        0.48105691E-04      0.60293691E-04      0.24766653E-03        0.35606591E-03
    0.54123E+02        0.46520395E-04      0.61043653E-04      0.22535107E-03        0.33291511E-03
    0.54325E+02        0.45256292E-04      0.61888501E-04      0.20540099E-03        0.31254579E-03
    0.54527E+02        0.44301805E-04      0.62944932E-04      0.18805037E-03        0.29529710E-03
    0.54729E+02        0.43518868E-04      0.64177289E-04      0.17380206E-03        0.28149821E-03
    0.54931E+02        0.42744418E-04      0.65379302E-04      0.16283676E-03        0.27096048E-03
    0.55133E+02        0.41874862E-04      0.66440166E-04      0.15469657E-03        0.26301160E-03
    0.55335E+02        0.40923626E-04      0.67568048E-04      0.14855944E-03        0.25705111E-03
    0.55537E+02        0.39986783E-04      0.69075641E-04      0.14373570E-03        0.25279813E-03
    0.55739E+02        0.39112394E-04      0.70895966E-04      0.13986817E-03        0.24987653E-03
    0.55941E+02        0.38220676E-04      0.72508152E-04      0.13675019E-03        0.24747902E-03
    0.56143E+02        0.37190489E-04      0.73491279E-04      0.13404482E-03        0.24472659E-03
    0.56345E+02        0.36014339E-04      0.74039967E-04      0.13123493E-03        0.24128923E-03
    0.56547E+02        0.34840198E-04      0.74823736E-04      0.12795111E-03        0.23761505E-03
    0.56749E+02        0.33862910E-04      0.76433721E-04      0.12436865E-03        0.23466528E-03
    0.56951E+02        0.33182517E-04      0.79061880E-04      0.12112023E-03        0.23336463E-03
    0.57153E+02        0.32747040E-04      0.82619970E-04      0.11874178E-03        0.23410879E-03
    0.57355E+02        0.32394465E-04      0.86960977E-04      0.11729001E-03        0.23664546E-03
    0.57557E+02        0.31941965E-04      0.91871279E-04      0.11648022E-03        0.24029346E-03
    0.57759E+02        0.31279055E-04      0.96949243E-04      0.11605513E-03        0.24428342E-03
    0.57961E+02        0.30421060E-04      0.10172829E-03      0.11596646E-03        0.24811581E-03
    0.58163E+02        0.29474124E-04      0.10605809E-03      0.11626404E-03        0.25179625E-03
    0.58364E+02        0.28534369E-04      0.11027333E-03      0.11689351E-03        0.25570120E-03
    0.58566E+02        0.27622125E-04      0.11487307E-03      0.11763127E-03        0.26012647E-03
    0.58768E+02        0.26715740E-04      0.12018913E-03      0.11823738E-03        0.26514226E-03
    0.58970E+02        0.25834579E-04      0.12657114E-03      0.11874528E-03        0.27115100E-03
    0.59172E+02        0.25059867E-04      0.13464458E-03      0.11958807E-03        0.27929251E-03
    0.59374E+02        0.24459868E-04      0.14486521E-03      0.12128719E-03        0.29061227E-03
    0.59576E+02        0.24018391E-04      0.15673718E-03      0.12396005E-03        0.30471563E-03
    0.59778E+02        0.23659360E-04      0.16888995E-03      0.12723597E-03        0.31978528E-03
    0.59980E+02        0.23324150E-04      0.18021700E-03      0.13068895E-03        0.33423010E-03
    0.60182E+02        0.23008019E-04      0.19082188E-03      0.13425365E-03        0.34808355E-03
    0.60384E+02        0.22738526E-04      0.20177851E-03      0.13819754E-03        0.36271458E-03
    0.60586E+02        0.22535399E-04      0.21434537E-03      0.14287834E-03        0.37975911E-03
    0.60788E+02        0.22384896E-04      0.22973544E-03      0.14871294E-03        0.40083328E-03
    0.60990E+02        0.22241271E-04      0.24924808E-03      0.15628192E-03        0.42777127E-03
    0.61192E+02        0.22053335E-04      0.27405896E-03      0.16625240E-03        0.46236469E-03
    0.61394E+02        0.21812739E-04      0.30513815E-03      0.17925174E-03        0.50620263E-03
